X,Y,FID,Index_,DISTRICT,CountyNum,COUNTY,Name,Location,InMobileWe,PHONE_NMBR,FeatureTyp,AccessType,O_PUBLIC,FEE,PARKING,PUBTRANSP,RSTRCTNS,DSABLDACSS,RESTROOMS,VISTOR_CTR,DOG_FRIEND,EZ4STROLLE,LIFEGUARD,SHOWERS,FOOD,DRINKWTR,PCNC_AREA,FIREPITS,CAMPGROUND,NUM_REG_CP,NUM_PRM_CP,NUM_GRP_CP,RV_CMP,NUM_RV_STE,HOSTEL,NUM_HSL_BD,NUM_HTL_RM,BT_FACILIT,BT_FACIL_T,MRA_NM_SLP,MRA_NUM_MR,LIGHTHOUSE,LTHS_Y_CON,LTHS_HT,PIER,PIER_Y_CON,PIER_LNGTH,HSTRC_STR,SHPWRECKS,SNDY_BEACH,DUNES,RKY_SHORE,UPLAND_BCH,STRM_CRDOR,WETLAND,BLUFF,BAY_LGN_LK,URBN_WFRNT,OFFSHR_RFG,INLND_AREA,STRS_BEACH,PTH_BEACH,BOARDWLK,BLFTP_TRLS,BLFTP_PRK,TRAIL_OR_P,CCT_LINK,CCTdesigna,BIKE_PATH,EQUEST_TRL,WLDLFE_VWG,SWM_POOL,SWIMMING,DIVING,SNORKLNG,TIDEPOOL,PLAYGROUND,SPORT_FLDS,VOLLEYBALL,WNDSRF_KIT,KAYAKING,SURFING,FISHING,BOATING,BOAT_TOURS,MBCH_SHORE,MBCH_OPEN,A_LND_AC,A_LND_OPEN,SQ_MILES,MILES_TRLS,PermitNum,DATE_OPN,Date_Closd,Archived,ClosureCom,SWAG_CRnmb,O_CLT_AREA,LATITUDE,LONGITUDE,Photo_1,Photo_2,Photo_3,Photo_4,Bch_whlchr,DataUpdate
598876.9992,4051890.123,677,678,3_Central Coast,9,Monterey,Fisherman's Shoreline Park,"Between the Coast Guard Pier and Fisherman's Wharf, Monterey",Yes, ,City/County Park,Visual Access,Yes,No,Yes, , ,Yes,No,No,Yes,Yes,No,No, , ,No,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,Yes,Yes,No,No,No,Yes,Yes, , ,No,No, , , ,Yes, , ,Yes,No,Yes, , , , , , , , , , , ,No,No, , , ,5,5, , , , , , , ,484, ,36.607398,-121.894402,https://www.coastal.ca.gov/access-photos/10_monterey/06_monterey_and_cannery_row/Fishermans_Shoreline_Park_2013_11_25_1040.jpg, , , , ,
598917.4813,4052041.0326,678,679,3_Central Coast,9,Monterey,Breakwater Cove Marina,"32 Cannery Row, Monterey",Yes,831-373-7857,Waterfront Features,Boat Access,Yes,Yes,Yes, , ,No,No,No, , ,No,No,Yes,Yes, ,No,No, , , , , , , , ,Yes,"Marina, Moorings, Boat Hoist",80,Yes, , , , , , ,No, ,No,No,No,No,No,No,No,Yes,Yes, , ,No,No, , , ,No, , ,No,No,No, , , , , , , , , ,Yes, ,Yes,Yes, , , , , , , ,3-82-126, , , , ,485, ,36.608754,-121.89393,https://www.coastal.ca.gov/access-photos/10_monterey/06_monterey_and_cannery_row/Monterey_breakwater_2010_11_15_8763.jpg,https://www.coastal.ca.gov/access-photos/10_monterey/06_monterey_and_cannery_row/Sea_otters_Monterey_Harbor_2010_11_15_9028.jpg, , , ,
598918.9648,4052114.1636,679,680,3_Central Coast,9,Monterey,Coast Guard Pier,"S.E. end of Wave St., Monterey",Yes, ,Waterfront Features,Boat Access,Yes,Yes,Yes, , ,Yes,Yes,No, ,Yes,No,Yes,No, ,No,No,No, , , , , , , , ,Yes,Boat Ramp, , , , , ,Yes, , ,No, ,No,No,Yes,No,No,No,No,Yes,Yes, , ,Yes,No, , , ,No, , ,No,No,Yes, , ,Yes, , , , , , , , ,Yes,Yes, , , , , , , , , , , , ,486, ,36.609413,-121.893904, , , , , ,
598701.7728,4052232.4864,680,681,3_Central Coast,9,Monterey,San Carlos Beach Park,"Foot of Reeside Ave., Monterey",Yes, ,Physical Access,Beach Access,Yes,No,Yes, , ,Yes,Yes,No, ,Yes,No,Yes, , ,Yes,No,No, , , , , , , , , , , , , , , , , , ,No, ,Yes,No,Yes,Yes,No,No,No,Yes,Yes, , ,Yes,Yes, , , ,No, , ,Yes,No,Yes, , ,Yes, , , , , , ,Yes, ,No,No, , , , , , , ,3-83-77, , , , ,487, ,36.610502,-121.896317,https://www.coastal.ca.gov/access-photos/10_monterey/06_monterey_and_cannery_row/San_Carlos_Beach_Park_2013_11_25_1029.jpg,https://www.coastal.ca.gov/access-photos/10_monterey/06_monterey_and_cannery_row/San_Carlos_Beach_Park_2013_11_25_1030.jpg,https://www.coastal.ca.gov/access-photos/10_monterey/06_monterey_and_cannery_row/San_Carlos_Beach_Park_2013_11_25_1035.jpg, , ,
598595.7742,4052381.158,681,682,3_Central Coast,9,Monterey,Aeneas Beach,"400 Cannery Row, Monterey",Yes, ,Physical Access,Beach Access,Yes,No,No, , ,No,No,No, , ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,Yes,No,Yes,Yes,No,No,No,Yes,Yes, , ,Yes,Yes, , , ,No, , ,No,No,No, , ,Yes, ,Yes, , , , , , ,No,No, , , , , , , , , , , , ,488, ,36.611853,-121.897483,https://www.coastal.ca.gov/access-photos/10_monterey/06_monterey_and_cannery_row/Aeneas_Beach_SFS_2010_06_12_5767.jpg, , , , ,
598345.0484,4052843.5937,682,683,3_Central Coast,9,Monterey,Cannery Row,"Between David Ave. and Coast Guard Pier, Monterey",Yes, ,Path/Trail/Drive,Beach Access,Yes,No,Yes,Yes, ,Yes,Yes,Yes, ,Yes,No,No,Yes,Yes, ,No,No, , , , , , , , , , , , , , , , , , ,Yes, ,Yes,No,Yes,Yes,No,No,No,Yes,Yes, , ,Yes,Yes, , , ,Yes, , ,Yes,No,Yes, , , , , , , , , , , ,No,No, , , , , , , , , , , , ,489,Yes,36.616047,-121.900227, , , , , ,
598421.072,4052796.6465,683,684,3_Central Coast,9,Monterey,McAbee Beach,"Foot of Prescott Ave., Monterey",Yes, ,Physical Access,Beach Access,Yes,No,Yes, , ,No,No,No, , ,No,Yes, , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,Yes,No,No,No,No,No,No,Yes,Yes, , ,Yes,Yes, , , ,Yes, , ,Yes,No,No, , ,Yes, , , , , , ,Yes, ,No,No, , , , , , , ,3-84-139, , , , ,490, ,36.615616,-121.899383,https://www.coastal.ca.gov/access-photos/10_monterey/06_monterey_and_cannery_row/McAbee_Beach_2013_11_25_1024.jpg,https://www.coastal.ca.gov/access-photos/10_monterey/06_monterey_and_cannery_row/McAbee_Beach_SFS_2010_06_12_5773.jpg, , , ,
598382.2116,4052847.3477,684,685,3_Central Coast,9,Monterey,Steinbeck Plaza,"Foot of Prescott Ave., Cannery Row",Yes, ,Facility,Historic/Cultural Site,Yes,No,Yes, , ,Yes,No,No,No,Yes, , , , ,No, ,No, , , , , , , , , , , , , , , , , , , , ,No,No,No, , , ,No, , , , ,Yes,No, ,No,No, , , ,No, ,No, , , , ,No, , ,No, , , ,No,No, , , , , , , , , , , , , ,Yes,36.616077,-121.899811, , , , , ,
598342.7541,4052942.4208,685,686,3_Central Coast,9,Monterey,Waterfront Walkway (Intercontinental Hotel),"Bayward of Intercontinental Hotel Clement and Bubba Gump's Restaurant, Cannery Row",Yes, ,Path/Trail/Drive,Visual Access,Yes,No,Yes, , ,Yes,No,No,No,Yes, , , , ,Yes, ,No, , , , , , , , , , , , , , , , , , , , ,No,No,Yes, , , ,No, ,Yes, , ,No,No, ,No,No, , , ,No, ,No, , , , ,No, , ,No, , , ,No,No, , , , , , , , , , , , , , ,36.616938,-121.90024, , , , , ,
598205.4997,4053088.2983,686,687,3_Central Coast,9,Monterey,Monterey Bay Aquarium,"Cannery Row at David Ave., Monterey",Yes,831-648-4800,Facility,Historic/Cultural Site,Yes,Yes,Yes,Yes, ,Yes,Yes,Yes, ,Yes,No,No,Yes,Yes, ,No,No, , , , , , , , , , , , , , , , , , ,Yes, ,No,No,Yes,No,No,No,No,Yes,Yes,Yes, ,No,No, , , ,No, , ,Yes,No,Yes, , , , , , , , , , , ,No,No, , , , , , , ,P-80-213, , , , ,491,Yes,36.618267,-121.901756, , , , , ,
597977.2416,4052752.852,687,688,3_Central Coast,9,Monterey,Hostelling International Monterey,"778 Hawthorne St., Monterey",Yes,831-649-0375,Facility,LCOA,Yes,Yes,Yes, , ,Yes,Yes,No, , ,No,Yes,Yes,Yes, ,No,No, , , , , ,Yes, , , , , , , , , , , , ,Yes, ,No,No,No,No,No,No,No, , , ,Yes,No,No, , , ,No, , ,No,No,No, , , , , , , , , , , ,No,No, , , , , , , , , , , , ,492, ,36.615267,-121.904351, , , , , ,
598675.9842,4051791.0666,688,689,3_Central Coast,9,Monterey,Presidio of Monterey Museum,"Corporal Ewing Rd. near Artillery St., Presidio of Monterey",Yes,831-646-3456,Facility/City Park,Historic/Cultural Site,Yes,No,Yes, , ,Yes,Yes,Yes, ,Yes, , , , ,No,No,No, , , , , , , , , , , , , , , , , , ,Yes, ,No,No,No,No,No,No,No, , , ,Yes,No,No, , , ,Yes, , , , , , , , , , , , , , , , ,No,No, , , ,26,26, , , , , , , ,493,Yes,36.606526,-121.896662, , , , , ,
597381.5467,4050917.0219,689,690,3_Central Coast,9,Monterey,Veteran's Memorial Park,"W. end of Jefferson St., Monterey",Yes,831-646-3865,City/County Park,Campground,Yes,No,Yes, , ,Yes,Yes,No, ,Yes, ,Yes, , ,Yes, ,Yes,40, ,Yes,Yes, , , , , , , , , , , , , , ,No, ,No,No,No,No,No,No,No, , , ,Yes,No,No, ,No,No, , , , , , , , , , , ,Yes, , , , , ,No,No, , , , , , , , , , , , ,494, ,36.598781,-121.911244, , , , , ,
596404.265,4050722.0567,690,691,3_Central Coast,9,Monterey,Huckleberry Hill Nature Preserve,"Presidio of Monterey, S.W. of Veterans Park",Yes,831-646-3865,Nature Preserve/Reserve,Natural Resource,Yes,No,No, , ,No,No,No, , , , , , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,No,No,No,No,No, , , ,Yes,No,No, , , ,Yes, , , ,Yes,Yes, , , , , , , , , , , ,No,No, , , ,80,80, , , , , , , , , ,36.597123,-121.922193, , , , , ,
596994.8658,4053274.0214,691,692,3_Central Coast,9,Monterey,Pacific Grove,N.W. of the city of Monterey,Yes, ,GP - Town/City,City/Town,Yes,No,Yes, , ,Yes,Yes,Yes, , , , ,Yes,Yes, , ,No, , , , , , , , , , , , , , , , , , ,Yes, ,Yes,Yes,Yes,Yes, , ,Yes, , ,Yes,Yes,Yes,Yes, , , ,Yes, , ,Yes, ,Yes, , , , , , , , , ,Yes, ,Yes,Yes, , , , , , , , , , , , , ,Yes,36.620065,-121.915269, , , , , ,
597305.2947,4053518.0646,692,693,3_Central Coast,9,Monterey,Berwick Park,"Along Ocean View Blvd., between Carmel Ave. and 9th St., Pacific Grove",Yes, ,City/County Park,Natural Resource,Yes,No,Yes, , ,Yes,No,No, ,Yes,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,Yes,Yes,No,No,Yes, , , , ,No,Yes, ,Yes,Yes,Yes, , ,Yes,No,No, , , , , , , , , , , ,No,No, , , , , , ,PATHS, , , , , ,495, ,36.622233,-121.911767, , , , , ,
597631.1161,4053366.3269,693,694,3_Central Coast,9,Monterey,Shoreline Park (Pacific Grove),"Ocean View Blvd., between Pt. Cabrillo and Lovers Pt., Pacific Grove",Yes, ,City/County Park,Beach Access,Yes,No,Yes, , ,Yes,No,No, , ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,Yes,No,Yes,Yes,No,No,Yes, , , , ,No,Yes, ,Yes,Yes,Yes, , ,Yes,No,No, , , , , , , , , , , ,No,No, , , , , , ,PATHS, , , , , , , ,36.620832,-121.908143,https://www.coastal.ca.gov/access-photos/10_monterey/07_pacific_grove/Shoreline_Park_Pacific_Grove_SFS_2013_11_25_0977.jpg, , , , ,
596872.8043,4053978.2608,694,695,3_Central Coast,9,Monterey,Lovers Point Park,"End of 17th St. and Ocean View Blvd., Pacific Grove",Yes,831-648-5730,City/County Park,Beach Access,Yes,No,Yes, ,No fishing in MPA (Lovers Point State Marine Reserve),Yes,Yes,No, ,Yes,No,No,Yes,Yes,Yes,Yes,No, , , , , , , , , , , , , , , ,Yes, , ,No, ,Yes,No,Yes,Yes,No,No,Yes, , ,Yes, ,Yes,Yes, ,Yes,Yes,Yes, , ,Yes,No,Yes,Yes,Yes,Yes, , , , ,Yes, ,Yes,Yes,Yes,Yes, , , , , , , , , , , , ,496, ,36.626425,-121.916545,https://www.coastal.ca.gov/access-photos/10_monterey/07_pacific_grove/Lovers_Point_Park_at_sunrise_2013_11_25_0991.jpg, , , , ,
596369.238,4054608.6473,695,696,3_Central Coast,9,Monterey,Perkins Park,"Along Ocean View Blvd., N.W. of Lovers Point, Pacific Grove",Yes, ,City/County Park,Natural Resource,Yes,No,Yes, , ,No,No,No, , ,No,No, , ,Yes,Yes,No, , , , , , , , , , , , , , , , , , ,No, ,Yes,No,Yes,Yes,No,No,Yes, , , , ,Yes,Yes, ,Yes,Yes,Yes, , ,Yes,No,Yes, , , , , , , , , , , ,No,No, , , , , , ,PATHS, , , , , ,497, ,36.632158,-121.922097,https://www.coastal.ca.gov/access-photos/10_monterey/07_pacific_grove/Perkins_Park_at_sunrise_2013_11_25_0994.jpg, , , , ,
596811.8702,4053489.6326,696,697,3_Central Coast,9,Monterey,Pacific Grove Museum of Natural History,"Forest Ave. at Central Ave., Pacific Grove",Yes,831-648-5716,Facility,Historic/Cultural Site,Yes,No,Yes, , ,Yes,Yes,Yes, ,Yes, , , , ,No,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,No,No,No,No,No, , , ,Yes,No,No, , , ,No, , ,No,No,No, , , , , , , , , , , ,No,No, , , , , , , , , , , , ,498,Yes,36.622027,-121.917288, , , , , ,
595515.3457,4054756.4246,697,698,3_Central Coast,9,Monterey,Pacific Grove Golf Links,"7 Asilomar Ave., Pacific Grove",Yes,831-648-5775,Recreational Facility,Natural Resource,Yes,Yes,Yes, , ,No,Yes,No, , , , ,Yes,Yes,No, ,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,No,No,No,No,No, , , ,Yes,No,No, , , ,No, , ,No,No,No, , , , , , , , , , , ,No,No, , , , , , , , , , , , ,499, ,36.633576,-121.931628, , , , , ,
595337.4854,4054725.1576,698,699,3_Central Coast,9,Monterey,Point Pinos Lighthouse,"Asilomar Ave. S. of Ocean View Blvd., Pacific Grove",Yes,831-648-3176,Architectural Feature,Lighthouse,Yes,No,Yes, , ,No,No,Yes, , ,No,No, , , ,No,No, , , , , , , , , , , , ,Yes,1855, , , , ,Yes, ,No,Yes,No,Yes,No,No,Yes, , ,Yes, ,No,No, ,Yes,Yes,Yes, , ,No,No,Yes, , , , , , , , , , , ,No,No, , , , , , , , , , , , ,500,Yes,36.633312,-121.933621,https://www.coastal.ca.gov/access-photos/10_monterey/07_pacific_grove/Point_Pinos_Lighthouse_2013_05_16_3770.jpg, , , , ,
595163.0579,4055142.2637,699,700,3_Central Coast,9,Monterey,Point Pinos,"Sunset Dr., Pacific Grove",Yes, ,Physical Access,Beach Access,Yes,No,Yes, , ,Yes,No,No, ,Yes, ,No,No,No, ,No,No, , , , , , , , , , , , , , , , , , ,No, ,Yes,No,Yes, , ,No,No, , , , ,No,No,No,No, ,Yes, , ,Yes,No,Yes, , , , ,Yes,No,No,No, , , ,No,No, , , , , , , , , , , , , , ,36.637089,-121.93552, , , , , ,
594934.6614,4054094.5169,700,701,3_Central Coast,9,Monterey,Asilomar State Beach,"W. of Sunset Dr., Pacific Grove",Yes,831-646-6440,National/State/Regional Park/Beach/Rec Area,Beach Access,Yes,No,Yes, ,No fishing in MPA (Asilomar State Marine Reserve),Yes,Yes,No,Yes,Yes,No, , , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,Yes,Yes,Yes,No,No,No,No, , ,Yes, ,No,Yes,Yes, , ,Yes, , ,Yes,No,Yes, , ,Yes, ,Yes, , , , , , ,No,No, , , ,36,36, , , , , , , ,501, ,36.627668,-121.938204,https://www.coastal.ca.gov/access-photos/10_monterey/07_pacific_grove/Asilomar_State_Beach_2013_11_25_1012.jpg,https://www.coastal.ca.gov/access-photos/10_monterey/07_pacific_grove/Asilomar_State_Beach_SFS_2013_11_25_1004.jpg, , ,"831-372-8016; call ahead to use here or at other area beaches",
595022.3885,4053132.5927,701,702,3_Central Coast,9,Monterey,Asilomar Conference Grounds,"Asilomar Ave. at Sunset Dr., Pacific Grove",Yes,831-372-8016,National/State/Regional Park/Beach/Rec Area,Historic/Cultural Site,Yes,Yes,Yes, , ,Yes,Yes,No, ,Yes,No,Yes,Yes,Yes,Yes,No,No, , , , , , , ,313, , , , , , , , , , ,Yes, ,No,Yes,No,Yes,No,No,No, , , ,Yes,No,Yes,Yes, , ,Yes, , ,No,No,No, , , , , , , , , , , ,No,No, , , ,71,71, , , , , , , ,502,Yes,36.618989,-121.937342, , , , , ,
595543.1827,4051860.0583,702,703,3_Central Coast,9,Monterey,"Lynn ""Rip"" Van Winkle Open Space","Congress Ave. between Sunset Dr. and Forest Lodge Rd., Pacific Grove",Yes, ,City/County Park,Natural Resource,Yes,No,Yes, , ,No,No,No, , , , , , ,No,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,No,No,No,No,No, , , ,Yes,No,No, ,No,No,Yes, , ,No,No,Yes, , , , , , , , , , , ,No,No, , , , , , , , , , , , , , ,36.607467,-121.931677, , , , , ,
595157.1337,4052796.3672,703,704,3_Central Coast,9,Monterey,Spanish Bay Recreational Trail,"Sunset Dr. opposite Asilomar Ave., Pacific Grove",Yes, ,Path/Trail/Drive,Natural Resource,Yes,No,Yes, , ,No,No,No, , ,No,No, , ,Yes,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,No,Yes,No,No,No, , , ,Yes,No,No, , , ,Yes, , ,Yes,No,No, , , , , , , , , , , ,No,No, , , , , , , ,3-84-226, , , , ,503, ,36.615945,-121.935877, , , , , ,
594917.5199,4052918.862,704,705,3_Central Coast,9,Monterey,Spanish Bay Shoreline Pedestrian Trail,"Sunset Dr., W. of Asilomar Ave., Pacific Grove",Yes, ,Path/Trail/Drive,Beach Access,Yes,No,Yes, , ,Yes,No,No, ,Yes,No,No, , ,Yes,No,No, , , , , , , , , , , , , , , , , , ,No, ,Yes,Yes,Yes,Yes,Yes,No,No, , , , ,No,Yes,Yes, , ,Yes, , ,No,No,No, , , , , , , , , , , ,No,No, , , , , , , ,3-84-226, , , , ,504, ,36.617073,-121.938541, , , , , ,
594068.8369,4052088.5336,705,706,3_Central Coast,9,Monterey,Moss Beach (17-Mile Drive),17-Mile Drive E. of Point Joe,Yes, ,Physical Access,Beach Access,Yes,No,Yes, , ,Yes,No,No, ,Yes, ,No,No, ,Yes, ,No, , , , , , , , , , , , , , , , , , ,No, ,Yes,Yes,Yes, , , ,No, , , , ,No,No,Yes,No,No,Yes, , , , ,Yes,No, , , , ,No,No, , , , ,No,No, , , , , , , , , , , , , , ,36.609673,-121.948132, , , , , ,
593267.3397,4052087.7829,706,707,3_Central Coast,9,Monterey,Point Joe,"S.W. of Moss Beach, 17-Mile Drive",Yes, ,Physical Access,Visual Access,Yes,No,Yes, , ,No,No,No, ,Yes,No, , , ,No,No,No, , , , , , , , , , , , , , , , , , ,No,Yes,No,No,Yes,Yes,No,No,No, , , , ,No,No,No,No,No,Yes, , ,No,No,Yes, , , , , , , , , , , ,No,No, , , , , , , , , , , , ,505, ,36.609745,-121.957093, , , , , ,
593112.0868,4051508.0792,707,708,3_Central Coast,9,Monterey,17-Mile Drive,"Between Pacific Grove and Carmel, Del Monte Forest",Yes, ,Path/Trail/Drive,Visual Access,Yes,Yes,Yes, , ,Yes,Yes,No, , ,No,No,Yes,Yes,Yes,No,No, , , , , , , , , , , , , , , , , , ,Yes, ,Yes,Yes,Yes,Yes,No,No,Yes, , , , ,No,Yes, ,Yes, ,Yes, , ,Yes,Yes,Yes, , , , , , , , , , , ,No,No, , , , , , , , , , , , ,506,Yes,36.604535,-121.958899, , , , , ,
592642.3837,4050014.5788,708,709,3_Central Coast,9,Monterey,Bird Rock (17-Mile Drive),"S. of Point Joe, 17-Mile Drive",Yes, ,Visual Access,Visual Access,Yes,No,Yes, , ,Yes,Yes,No, ,Yes,No, , , ,Yes,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,Yes,Yes,No,No,No, , , , ,No,No, , , ,Yes, , ,No,No,Yes, , , , , , , , , , , ,No,No, , , , , , , , , , , , ,507, ,36.591119,-121.96433,https://www.coastal.ca.gov/access-photos/10_monterey/08_17_mile_drive/Bird_Rock_2013_05_16_3775.jpg, , , , ,
592216.3224,4049007.956,709,710,3_Central Coast,9,Monterey,Fanshell Beach,Signal Hill Rd. and 17-Mile Drive,Yes, ,Physical Access,Beach Access,Yes,No,Yes, ,"SEASONAL RESTRICTIONS FOR SEAL PUPPING; OVERLOOK IS CLOSED DURING HARBOR SEAL PUPPING SEASON, FROM APRIL 1 TO JUNE 1",No,No,No, , ,No,No, , ,No,No,No, , , , , , , , , , , , , , , , , , ,No, ,Yes,No,Yes,Yes,No,No,No, , , , ,No,No, , , ,Yes, , ,No,No,Yes, , , , , , , , , , , ,Yes,No, , , , , , , , , , , , ,508, ,36.582087,-121.969213, , , , , ,
592043.6544,4048345.6607,710,711,3_Central Coast,9,Monterey,Crocker Grove,"S.E. of Cypress Point, 17-Mile Drive",Yes, ,Nature Preserve/Reserve,Natural Resource,Yes,No,Yes, , ,No,No,No, , , , , , ,No,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,No,No,No,No,No, , , ,Yes,No,No, , , ,No, , ,No,No,No, , , , , , , , , , , ,No,No, , , ,13,13, , , , , , , , , ,36.576134,-121.971222, , , , , ,
592580.3495,4047615.6437,711,712,3_Central Coast,9,Monterey,The Lone Cypress,"S.E. of Cypress Point, 17-Mile Drive",Yes, ,Land Feature,Visual Access,Yes,No,Yes, , ,No,No,No, , , , , , ,No,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,Yes,Yes,No,No,No, , , , ,No,No, , , ,No, , ,No,No,No, , , , , , , , , , , ,No,No, , , , , , , , , , , , ,509, ,36.569502,-121.965312, , , , , ,
593522.6817,4046824.9331,712,713,3_Central Coast,9,Monterey,Pescadero Point,"1.5 mi. S.E. of Cypress Point, 17-Mile Drive",Yes, ,Visual Access,Visual Access,Yes,No,Yes, ,NO FISHING OR PICNICKING ALLOWED AT THE VIEWPOINT,No,No,No, , , , , , ,No,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,Yes,Yes,No,No,Yes, , , , ,No,No, ,Yes, ,Yes, , ,No,No,No, , , , , , , , , , , ,No,No, , , , , , , , , , , , ,510, ,36.562283,-121.954878, , , , , ,
593913.6133,4047382.3561,713,714,3_Central Coast,9,Monterey,Pebble Beach Overlook,"S.W end of Cypress Drive, W. of 18th hole and The Lodge at Pebble Beach",Yes, ,Visual Access,Visual Access,Yes,No,No, , ,Yes,No,No,No,Yes, , , , ,No, ,No, , , , , , , , , , , , , , , , , , , , ,No,No,Yes, , , ,Yes, , , , ,No,No, ,No,Yes, , , ,No, ,No, , , , ,no, , ,No, , , ,No,No, , , , , , , , , , , , , , ,36.567269,-121.950442,https://www.coastal.ca.gov/access-photos/10_monterey/08_17_mile_drive/Pebble_Beach_Overlook_17_Mile_Dr_SFS_2013_05_16_3793.jpg, , , , ,
594610.1206,4047302.4515,714,715,3_Central Coast,9,Monterey,Stillwater Cove,"End of Cypress Dr., off 17-Mile Dr., Del Monte Forest",Yes,831-625-8536,Physical Access,Beach Access,Yes,No,Yes, , ,No,Yes,No, , ,No,Yes, ,Yes,No,No,No, , , , , , , , ,Yes,Boat Hoist, , , , , ,Yes, , ,No, ,Yes,No,Yes,No,No,No,No,Yes,No, , ,No,Yes, , , ,No, , ,No,No,Yes, , ,Yes, , , , , , ,Yes, ,Yes,Yes, , , , , , , ,3-85-25, , , , ,511, ,36.56648,-121.942669,https://www.coastal.ca.gov/access-photos/10_monterey/08_17_mile_drive/Stillwater_Cove_2013_05_16_3780.jpg, , , , ,
595172.62,4050647.0888,715,716,3_Central Coast,9,Monterey,Del Monte Forest Hiking and Equestrian Trails,"Off 17-Mile Dr., Del Monte Forest",Yes,831-624-2756,Path/Trail/Drive,Natural Resource,Yes,No,Yes, , ,No,No,No,Yes, ,No, , , ,No,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,No,Yes,No,No,No, , , ,Yes,No,No, , , ,Yes, , ,No,Yes,No, , , , , , , , , , , ,No,No, , , , , , ,25, , , , , ,512, ,36.596571,-121.93597, , , , , ,
595275.4128,4050041.3591,716,717,3_Central Coast,9,Monterey,Samuel F.B. Morse Botanical Reserve,"Bird Rock Rd. and Congress Rd., Del Monte Forest",Yes,831-373-1293,Nature Preserve/Reserve,Natural Resource,Yes,No,Yes, , ,No,No,No, , , , , , ,No,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,No,No,No,No,No, , , ,Yes,No,No, ,No,No,Yes, , ,No,No,Yes, , , , , , , , , , , ,No,No, , , , , , , , , , , , , , ,36.591101,-121.934896, , , , , ,
596267.3281,4046066.4923,717,718,3_Central Coast,9,Monterey,Carmel-by-the-Sea,"Off Ocean Ave., W. of Hwy. One, 2 mi. S. of City of Monterey",Yes, ,GP - Town/City,City/Town,Yes,No,Yes, , ,Yes,Yes,No, , , , ,Yes,Yes, , ,No, , , , , , , , , , , , , , , , , , ,Yes, ,Yes,Yes,Yes,Yes, , ,Yes, , , , ,Yes,Yes, ,Yes,Yes,Yes, , , , , , , , , , , , , , , , ,No,No, , , , , , , , , , , , , ,Yes,36.555174,-121.924306, , , , , ,
595922.7028,4046245.1487,718,719,3_Central Coast,9,Monterey,4th Avenue Beach Access (Carmel),"W. of San Antonio Ave. at 4th Ave., Carmel",Yes, ,Physical Access,Beach Access,Yes,No,No, , ,No,No,No,Yes,No, ,No,No, ,No, ,No, , , , , , , , , , , , , , , , , , ,No, ,Yes,Yes,No, , , ,No, , , , ,No,Yes, ,No,No,Yes, , ,No, ,No, , , , , ,No,No, ,No, ,No, ,No, , , , , , , , , , , , , , ,36.556819,-121.928134, , , , , ,
595751.0028,4046014.3588,719,720,3_Central Coast,9,Monterey,Carmel City Beach,"Foot of Ocean Ave., Carmel",Yes,831-620-2000,Physical Access,Beach Access,Yes,No,Yes, , ,No,Yes,No,Yes, ,No,No, , , ,Yes,No, , , , , , , , , , , , , , , , , , ,No, ,Yes,Yes,Yes,Yes,No,No,Yes, , , , ,Yes,Yes, ,Yes, ,Yes, , ,No,No,No, , , , , , , ,Yes, , , ,Yes,No, , , , , , ,0.75, , , , , ,513, ,36.554756,-121.930081,https://www.coastal.ca.gov/access-photos/10_monterey/09_carmel_area/Carmel_City_Beach_SFS_2010_11_15_9048.jpg, , , , ,
595963.8824,4044252.6047,720,721,3_Central Coast,9,Monterey,Carmel River State Beach,"Scenic Rd. at Carmelo St., Carmel",Yes,831-649-2836,National/State/Regional Park/Beach/Rec Area,Beach Access,Yes,No,Yes, , ,Yes,Yes,No,Yes, ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes, ,Yes,Yes, , , ,Yes, , ,No,No,Yes, , ,Yes, , , , , , , , ,No,No, ,1,1, , , , , , , , , ,514, ,36.538855,-121.927922,https://www.coastal.ca.gov/access-photos/10_monterey/09_carmel_area/Carmel_River_SB_2013_05_16_3808.jpg,https://www.coastal.ca.gov/access-photos/10_monterey/09_carmel_area/Carmel_River_SB_2013_05_16_3811.jpg, , , ,
